Prefix	fqFile	ReferenceFile	numTimesRebuildCon	MajorityConsensus	RaconUsed	MedakaUsed	MedakaModel	referenceLength	Consensus	Reference	readLength	AlignedReadLength	SNPs	Insertions	Deletions	ReadsInCluster	DetectedReferences	DectableReferences	TotalReferences	elapsedTime	userTime	kernalTime	maxResidentMemory	cpuPercentage	primers	maxReadLength	minPercReadsToKeepClust
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-3--con.fasta	HAP24	652	652	3	4	4	12392	24	41	50	Command terminated by signal 11
427.90	858.34	40.35	443072	210%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	653	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-4--con.fasta	HAP41	657	657	3	8	4	15588	24	41	50	Command terminated by signal 11
427.90	858.34	40.35	443072	210%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-5--con.fasta	HAP11	649	649	7	0	9	5412	24	41	50	Command terminated by signal 11
427.90	858.34	40.35	443072	210%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-6--con.fasta	HAP04	664	664	4	11	5	20099	24	41	50	Command terminated by signal 11
427.90	858.34	40.35	443072	210%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-7--con.fasta	HAP60	655	655	6	3	6	1439	24	41	50	Command terminated by signal 11
427.90	858.34	40.35	443072	210%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-8--con.fasta	HAP38	653	653	2	2	6	17762	24	41	50	Command terminated by signal 11
427.90	858.34	40.35	443072	210%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	FALSE	NA	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-9--con.fasta	HAP17	658	658	0	0	0	8192	24	41	50	Command terminated by signal 11
427.90	858.34	40.35	443072	210%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-0--con.fasta	HAP19	658	658	1	1	1	10029	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-11--con.fasta	HAP10	657	657	1	0	0	29178	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	654	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-12--con.fasta	HAP35	653	653	0	2	3	20894	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-13--con.fasta	HAP36	653	653	1	0	2	24304	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	654	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-14--con.fasta	HAP44	623	623	0	2	0	24131	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-15--con.fasta	HAP55	657	657	0	3	4	1803	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	655	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-16--con.fasta	HAP23	655	655	0	1	1	8705	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-17--con.fasta	HAP13	660	660	2	4	2	4829	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-18--con.fasta	HAP15	664	664	1	6	0	2287	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-19--con.fasta	HAP14	654	654	1	3	4	1126	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-1--con.fasta	HAP62	656	656	0	1	0	32095	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-20--con.fasta	HAP07	619	619	0	3	0	2083	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-22--con.fasta	HAP28	655	655	1	3	3	2014	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-23--con.fasta	HAP09	655	655	0	3	1	953	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-24--con.fasta	HAP58	657	657	0	1	0	3303	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-25--con.fasta	HAP08	644	644	1	0	4	2485	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-26--con.fasta	HAP20	557	557	2	0	3	1607	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-27--con.fasta	HAP45	655	655	1	1	4	1690	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-28--con.fasta	HAP12	655	655	0	0	0	7322	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-2--con.fasta	HAP39	661	661	2	4	0	23888	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	655	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-31--con.fasta	HAP30	651	651	0	0	4	1765	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	655	NA	NA	NA	NA	NA	NA	NA	1013	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-3--con.fasta	HAP24	652	652	0	0	0	12603	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	653	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-4--con.fasta	HAP41	655	655	2	2	0	15685	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-5--con.fasta	HAP11	651	651	0	0	7	5473	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-6--con.fasta	HAP17	658	658	0	0	0	8193	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-7--con.fasta	HAP04	660	660	0	3	1	20243	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-8--con.fasta	HAP60	657	657	0	0	1	1458	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-9--con.fasta	HAP38	658	658	0	4	3	17821	28	41	50	5034.77	5578.34	737.86	443240	125%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	654	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-0--con.fasta	HAP35	664	655	0	1	0	56113	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-10--con.fasta	HAP36	663	658	0	2	2	57717	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-11--con.fasta	HAP38	661	659	0	1	0	40839	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-12--con.fasta	HAP62	660	658	0	0	0	73649	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-13--con.fasta	HAP10	664	645	0	0	0	69778	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	654	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-14--con.fasta	HAP44	663	655	0	2	1	54935	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-15--con.fasta	HAP11	658	654	0	1	5	12073	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	NA	NA	NA	NA	NA	NA	NA	10415	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-19--con.fasta	HAP04	651	650	0	2	0	47149	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-1--con.fasta	HAP39	662	659	2	1	0	50861	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-20--con.fasta	HAP14	660	656	0	1	3	2681	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-21--con.fasta	HAP12	661	657	0	0	1	16013	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-23--con.fasta	HAP55	657	655	0	2	3	3985	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-24--con.fasta	HAP07	646	644	0	2	0	4805	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-27--con.fasta	HAP15	654	652	1	1	0	4878	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-2--con.fasta	HAP58	620	618	0	0	0	7403	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	655	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-32--con.fasta	HAP30	659	652	0	1	4	4180	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-33--con.fasta	HAP28	660	657	2	0	1	4373	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-35--con.fasta	HAP20	658	655	0	0	3	3409	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-36--con.fasta	HAP45	663	656	0	2	4	3731	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	653	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-3--con.fasta	HAP41	651	647	2	0	0	35405	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-41--con.fasta	HAP60	662	658	0	0	0	3101	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-4--con.fasta	HAP13	619	619	1	3	1	10763	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-5--con.fasta	HAP17	623	623	0	0	0	17551	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-6--con.fasta	HAP24	661	657	0	0	1	30617	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-7--con.fasta	HAP19	661	658	0	1	1	21496	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	655	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-8--con.fasta	HAP23	663	657	0	2	0	21934	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	FALSE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-9--con.fasta	HAP08	663	655	2	1	4	5766	27	41	50	12611.95	16134.28	1942.03	1117568	143%	ASURE-pipeline--primers.fasta	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-0--con.fasta	HAP19	660	660	0	2	0	10025	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-10--con.fasta	HAP38	662	662	84	8	4	177	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-11--con.fasta	HAP10	660	660	1	3	0	29149	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	654	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-12--con.fasta	HAP35	653	653	0	1	2	20863	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-13--con.fasta	HAP36	655	655	3	3	3	24206	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	654	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-14--con.fasta	HAP44	622	622	2	1	0	23998	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-15--con.fasta	HAP55	660	660	6	5	3	1789	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	655	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-16--con.fasta	HAP23	656	656	0	1	0	8705	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-17--con.fasta	HAP13	660	660	3	4	2	4823	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-18--con.fasta	HAP15	665	665	2	7	0	2285	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-19--con.fasta	HAP14	654	654	3	3	4	1126	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-1--con.fasta	HAP62	657	657	0	3	1	32042	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
ASHURE-full-20230314-trim	ASHURE-full-20230314-trim--ASURE--All--A.fastq	ASURE-ref.fasta	2	TRUE	TRUE	TRUE	r941_min_high_g303	658	ASHURE-full-20230314-trim--ASURE--All--A--clust--clust-20--con.fasta	HAP07	617	617	1	2	1	2079	24	41	50	Command terminated by signal 11
2406.22	2511.22	330.80	443116	118%	byActualRef	750	0.003
